neighborhood_code,exposure_month,landsat,modis,era5,landsat-7, persiann
258006,1/8/2019 00:00,29.03054887,30.74344255,22.46831017,27.05978678,1.296427481
258006,1/9/2019 00:00,37.68275137,32.58109626,21.96396584,36.56279775,2.828536352
258006,1/10/2019 00:00,33.53560273,35.75650924,24.24227039,32.9707315,4.719715546
258006,1/11/2019 00:00,NaN,36.53920428,26.25962976,43.92885373,7.318227954
258006,1/12/2019 00:00,55.82213344,37.73757064,25.74501153,47.86612224,5.524009788
258006,1/1/2020 00:00,36.13951904,33.04215236,26.93885201,38.11177342,8.189740402
258006,1/2/2020 00:00,29.35280323,31.34976783,26.31377634,NaN,17.86167341
258006,1/3/2020 00:00,23.59477286,30.77743956,25.14578625,25.03220818,3.815829869
258006,1/4/2020 00:00,30.88878839,28.71107857,23.49546384,30.08533433,3.431688974
258006,1/5/2020 00:00,29.431925,26.00178705,20.97170347,26.24737313,0.248123234
258006,1/6/2020 00:00,23.15830636,24.23691691,18.94621158,20.48302226,1.378000021
258006,1/7/2020 00:00,26.28531438,24.50045338,18.79784222,22.23037486,0
258006,1/8/2020 00:00,19.64991081,28.59954016,20.54081955,25.17011719,0.710016652
258006,1/9/2020 00:00,37.40178578,34.33873504,21.98047093,30.25301276,0.735132754
258006,1/10/2020 00:00,38.38909144,37.4717181,23.37661822,33.63261129,3.709538598
258006,1/11/2020 00:00,NaN,40.39135803,26.56473776,34.88454638,3.355530225
258006,1/12/2020 00:00,43.28309694,38.15301476,26.60101818,46.39081688,10.07994942
258006,1/1/2021 00:00,41.58365762,36.87354611,26.18152402,38.66572596,17.09518215
258006,1/2/2021 00:00,29.98022594,26.40147883,25.53061654,32.84739275,25.42376696
258006,1/3/2021 00:00,35.53104991,30.82444768,25.17869718,30.69599721,7.946875393
258006,1/4/2021 00:00,33.05752216,29.60372694,23.49363708,28.37491546,1.361197467
258006,1/5/2021 00:00,NaN,26.65367382,21.22361114,24.90678298,0.595360456
258006,1/6/2021 00:00,24.29322778,23.09666308,19.04382025,20.93245097,0.600485782
258006,1/7/2021 00:00,23.78371041,24.2450161,18.92031677,18.81271798,0
258006,1/8/2021 00:00,NaN,29.49265904,20.66769418,24.03808392,0.697722348
258006,1/9/2021 00:00,39.04759832,35.05913685,22.10833734,33.04307289,0.658940723
258006,1/10/2021 00:00,41.43709738,37.27145344,22.77538247,29.64021581,3.912206345
258006,1/11/2021 00:00,15.70098507,33.08727932,24.86644897,34.79273193,6.581869048
258006,1/12/2021 00:00,36.69276637,38.31453075,26.41820728,33.25617092,11.8981454
258006,1/1/2022 00:00,41.58225967,29.69062679,26.14628627,32.35187934,7.188509275
258006,1/2/2022 00:00,NaN,32.37342603,26.36598285,32.52687079,1.217330907
258006,1/3/2022 00:00,30.24325615,31.0752807,25.23733212,28.35996909,2.842673004
258007,1/11/2018 00:00,NaN,38.97292913,24.07892276,NaN,3.218294254
258007,1/12/2018 00:00,NaN,41.80451889,27.83654774,NaN,6.3308653
258007,1/1/2019 00:00,NaN,35.22201972,26.1255187,NaN,6.750095549
258007,1/2/2019 00:00,NaN,33.51431503,26.34907012,NaN,10.46981647
258007,1/3/2019 00:00,NaN,30.40237014,26.56748945,NaN,4.361374167
258007,1/4/2019 00:00,NaN,30.18689138,23.91658959,NaN,3.200155209
258007,1/5/2019 00:00,NaN,28.09541376,21.95584273,NaN,0
258007,1/6/2019 00:00,NaN,25.49238711,20.32344295,NaN,0.251750787
258007,1/7/2019 00:00,NaN,27.53856725,20.91931965,NaN,0
258007,1/8/2019 00:00,NaN,31.66233665,22.60226462,NaN,1.296427481
258007,1/9/2019 00:00,NaN,33.79729258,22.03809507,NaN,2.828536352
258007,1/10/2019 00:00,NaN,36.63082731,24.30359956,NaN,4.719715546
258007,1/11/2019 00:00,NaN,37.06025193,26.22106096,NaN,7.318227954
258007,1/12/2019 00:00,NaN,38.90947608,25.81237859,NaN,5.524009788
258007,1/1/2020 00:00,NaN,38.52486893,26.95571609,NaN,8.189740402
258007,1/2/2020 00:00,NaN,33.3006664,26.43349504,NaN,17.86167341
258007,1/3/2020 00:00,NaN,31.26412872,25.30323595,NaN,3.815829869
258007,1/4/2020 00:00,NaN,29.01208599,23.66066566,NaN,3.431688974
258007,1/5/2020 00:00,NaN,26.24054565,21.2136232,NaN,0.248123234
258007,1/6/2020 00:00,NaN,24.41118417,19.18720008,NaN,1.378000021
258007,1/7/2020 00:00,NaN,24.70135545,18.99978852,NaN,0
258007,1/8/2020 00:00,NaN,28.23485949,20.64441918,NaN,0.710016652
258007,1/9/2020 00:00,NaN,35.22907226,22.02928278,NaN,0.735132754
258007,1/10/2020 00:00,NaN,37.02016333,23.42831303,NaN,3.709538598
258007,1/11/2020 00:00,NaN,40.20846386,26.62128616,NaN,3.355530225
258007,1/12/2020 00:00,NaN,40.22924057,26.61110932,NaN,10.07994942
258007,1/1/2021 00:00,NaN,38.26274941,26.26697324,NaN,17.09518215
258007,1/2/2021 00:00,NaN,33.35433168,25.67539774,NaN,25.42376696
258007,1/3/2021 00:00,NaN,31.93265211,25.28657059,NaN,7.946875393
258007,1/4/2021 00:00,NaN,29.80483556,23.5673133,NaN,1.361197467
258007,1/5/2021 00:00,NaN,26.63328162,21.30153138,NaN,0.595360456
258007,1/6/2021 00:00,NaN,23.35094401,19.18098117,NaN,0.600485782
258007,1/7/2021 00:00,NaN,25.07544168,19.1150176,NaN,0
258007,1/8/2021 00:00,NaN,30.47311068,20.74229096,NaN,0.697722348
258007,1/9/2021 00:00,NaN,35.50853518,22.18691807,NaN,0.658940723
258007,1/10/2021 00:00,NaN,37.51262459,22.73854086,NaN,3.912206345
258007,1/11/2021 00:00,NaN,34.11665494,24.96361694,NaN,6.581869048
258007,1/12/2021 00:00,NaN,37.86200832,26.45241584,NaN,11.8981454
258007,1/1/2022 00:00,NaN,31.62799838,26.20767844,NaN,7.188509275
258007,1/2/2022 00:00,NaN,33.14476636,26.41093961,NaN,1.217330907
258007,1/3/2022 00:00,NaN,31.17513784,25.25689749,NaN,2.842673004
258008,1/11/2018 00:00,NaN,37.14628049,24.09574269,NaN,3.218294254
258008,1/12/2018 00:00,NaN,39.02493875,28.00964965,NaN,6.3308653
258008,1/1/2019 00:00,32.18726438,31.21532685,26.13375651,NaN,6.750095549
258008,1/2/2019 00:00,31.71342689,28.83446919,26.22048968,27.51780146,10.46981647
258008,1/3/2019 00:00,NaN,28.49396712,26.41602089,29.23337727,4.361374167
258008,1/4/2019 00:00,26.16693817,25.33506299,23.78211633,25.45957666,3.200155209
258008,1/5/2019 00:00,25.11617801,25.26967079,21.71762651,25.31317856,0
258008,1/6/2019 00:00,22.49789289,23.91636951,20.05388751,21.41924067,0.251750787
258008,1/7/2019 00:00,25.72747383,24.72910215,20.70324896,21.70337233,0
258008,1/8/2019 00:00,25.04999102,28.03984945,22.46832731,NaN,1.296427481
258008,1/9/2019 00:00,31.75276753,30.74730364,21.96394771,NaN,2.828536352
258008,1/10/2019 00:00,NaN,33.4578021,24.2421952,NaN,4.719715546
258008,1/11/2019 00:00,NaN,34.66728851,26.25951986,34.16809719,7.318227954
258008,1/12/2019 00:00,39.9959382,35.5975584,25.74502076,NaN,5.524009788
258008,1/1/2020 00:00,31.52953643,31.04522322,26.93882419,NaN,8.189740402
258008,1/2/2020 00:00,NaN,30.1783401,26.31384086,NaN,17.86167341
258008,1/3/2020 00:00,31.08204311,27.98712584,25.14588735,NaN,3.815829869
258008,1/4/2020 00:00,25.98993384,26.45166997,23.49557103,25.34394074,3.431688974
258008,1/5/2020 00:00,25.13955666,23.98400544,20.97191028,22.95497396,0.248123234
258008,1/6/2020 00:00,20.80439839,22.4383753,18.94646055,19.62103592,1.378000021
258008,1/7/2020 00:00,21.71836464,22.74368333,18.79803441,18.31907375,0
258008,1/8/2020 00:00,23.7692251,26.04433609,20.54090901,21.3540597,0.710016652
258008,1/9/2020 00:00,30.31014222,30.51760087,21.9804844,NaN,0.735132754
258008,1/10/2020 00:00,33.9085134,33.66601976,23.3765589,27.48841956,3.709538598
258008,1/11/2020 00:00,NaN,37.15007664,26.56463845,NaN,3.355530225
258008,1/12/2020 00:00,35.44191116,35.72780948,26.60098023,NaN,10.07994942
258008,1/1/2021 00:00,35.62222712,34.09104564,26.18159867,NaN,17.09518215
258008,1/2/2021 00:00,26.2985449,25.22598487,25.53073934,27.89776819,25.42376696
258008,1/3/2021 00:00,28.75058206,28.19916606,25.17877674,26.0051136,7.946875393
258008,1/4/2021 00:00,26.76051209,27.25773446,23.49374064,24.20400544,1.361197467
258008,1/5/2021 00:00,NaN,24.40434068,21.22377098,21.73873765,0.595360456
258008,1/6/2021 00:00,22.01247018,22.37552567,19.04403696,20.26470486,0.600485782
258008,1/7/2021 00:00,21.07302307,23.55709589,18.92053579,18.59304669,0
258008,1/8/2021 00:00,NaN,27.50259872,20.6677631,21.79879326,0.697722348
258008,1/9/2021 00:00,32.31716609,34.09540731,22.10833618,25.99672169,0.658940723
258008,1/10/2021 00:00,33.28228576,35.4077394,22.77531893,23.69438137,3.912206345
258008,1/11/2021 00:00,NaN,30.5327506,24.8663987,28.16378364,6.581869048
258008,1/12/2021 00:00,29.04278939,35.01640515,26.41815062,NaN,11.8981454
258008,1/1/2022 00:00,31.5149422,27.44552905,26.14633806,31.8313427,7.188509275
258008,1/2/2022 00:00,NaN,29.73205778,26.36600038,30.08730231,1.217330907
258008,1/3/2022 00:00,29.29967155,27.89983722,25.23742374,25.48846382,2.842673004
258009,1/11/2018 00:00,NaN,37.13377925,24.10129402,NaN,3.218294254
258009,1/12/2018 00:00,37.13269172,38.00262356,27.95202429,NaN,6.3308653
258009,1/1/2019 00:00,NaN,31.5795118,26.12268752,NaN,6.750095549
258009,1/2/2019 00:00,NaN,30.35301013,26.32458537,NaN,10.46981647
258009,1/3/2019 00:00,NaN,29.03542475,26.5431619,NaN,4.361374167
258009,1/4/2019 00:00,NaN,26.83659522,23.8790462,NaN,3.200155209
258009,1/5/2019 00:00,NaN,26.47087529,21.86826402,NaN,0
258009,1/6/2019 00:00,NaN,24.72346304,20.22105934,NaN,0.251750787
258009,1/7/2019 00:00,NaN,26.56718014,20.85424718,NaN,0
258009,1/8/2019 00:00,24.01433096,30.34746857,22.59294922,NaN,1.296427481
258009,1/9/2019 00:00,32.23125104,32.30113005,22.0396535,NaN,2.828536352
258009,1/10/2019 00:00,35.43564479,35.91819788,24.33561278,NaN,4.719715546
258009,1/11/2019 00:00,NaN,36.05645775,26.25493561,NaN,7.318227954
258009,1/12/2019 00:00,40.7352848,35.1445994,25.791409,NaN,5.524009788
258009,1/1/2020 00:00,34.9502352,31.61854429,26.95232125,NaN,8.189740402
258009,1/2/2020 00:00,29.53762223,28.71838576,26.38577202,NaN,17.86167341
258009,1/3/2020 00:00,31.20926306,28.19121614,25.23575468,NaN,3.815829869
258009,1/4/2020 00:00,NaN,26.59325502,23.58449699,NaN,3.431688974
258009,1/5/2020 00:00,NaN,24.02093025,21.09703505,NaN,0.248123234
258009,1/6/2020 00:00,NaN,22.69953212,19.04850349,NaN,1.378000021
258009,1/7/2020 00:00,22.02846134,22.86045571,18.89248883,NaN,0
258009,1/8/2020 00:00,NaN,26.12509136,20.58539437,NaN,0.710016652
258009,1/9/2020 00:00,NaN,30.47793032,22.01087431,NaN,0.735132754
258009,1/10/2020 00:00,NaN,34.26035273,23.43799937,NaN,3.709538598
258009,1/11/2020 00:00,NaN,37.98597477,26.64667382,NaN,3.355530225
258009,1/12/2020 00:00,NaN,37.12360001,26.59704739,NaN,10.07994942
258009,1/1/2021 00:00,33.44123012,34.68615112,26.21600501,NaN,17.09518215
258009,1/2/2021 00:00,27.72040825,28.99295733,25.60190942,27.50683996,25.42376696
258009,1/3/2021 00:00,29.60144571,28.40839907,25.23149652,25.6048496,7.946875393
258009,1/4/2021 00:00,NaN,27.67725238,23.53448551,NaN,1.361197467
258009,1/5/2021 00:00,NaN,25.19222273,21.24165242,NaN,0.595360456
258009,1/6/2021 00:00,21.92592074,23.26623242,19.06837292,21.45594299,0.600485782
258009,1/7/2021 00:00,22.63450851,24.21764314,19.00006391,13.89388428,0
258009,1/8/2021 00:00,NaN,29.60662013,20.70693076,26.34086324,0.697722348
258009,1/9/2021 00:00,31.7575276,34.58542859,22.1734672,NaN,0.658940723
258009,1/10/2021 00:00,33.0601986,36.41096925,22.74252851,23.3717432,3.912206345
258009,1/11/2021 00:00,NaN,32.981106,24.96561279,28.70271506,6.581869048
258009,1/12/2021 00:00,NaN,36.45960063,26.44426244,31.9167932,11.8981454
258009,1/1/2022 00:00,31.60643698,30.54769773,26.16812353,30.30006974,7.188509275
258009,1/2/2022 00:00,NaN,31.2439179,26.39437434,30.2533568,1.217330907
258009,1/3/2022 00:00,28.44237587,29.70885756,25.21682007,NaN,2.842673004
258010,1/11/2018 00:00,NaN,38.38910127,24.09580373,35.98371777,3.218294254
258010,1/12/2018 00:00,30.83042872,39.76264428,28.00987183,42.36862535,6.3308653
258010,1/1/2019 00:00,41.29734453,34.06297374,26.13378011,NaN,6.750095549
